Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[26]    20.8    0.00    0.13 1811851         CDcache::find(GaussianCD const&, GaussianCD const&) [26]
                0.09    0.00 1948927/1948927     std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, RNLM const*>, std::_Select1st<std::pair<std::pair<int, int> const, RNLM const*> >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, RNLM const*> > >::find(std::pair<int, int> const&) [29]
                0.04    0.00  137076/140872      RNLM::RNLM(int, double, Vector3D<double> const&) [38]
                0.00    0.00  137076/137076      std::map<std::pair<int, int>, RNLM const*, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, RNLM const*> > >::operator[](std::pair<int, int> const&) [96]
-----------------------------------------------
                0.10    0.00 3630049/3630049     CDcache::find(GaussianRF const*, GaussianRF const*) [28]
[27]    16.1    0.10    0.00 3630049         std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, GaussianCD const*>, std::_Select1st<std::pair<std::pair<int, int> const, GaussianCD const*> >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, GaussianCD const*> > >::find(std::pair<int, int> const&) [27]
-----------------------------------------------
                0.00    0.00    5694/3629396     GaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [58]
                0.00    0.10 3623702/3629396     GaussianRF::Integrate4C(GaussianRF const*, GaussianRF const*, Polarization const&, Polarization const&, Polarization const&, Polarization const&, CDcache&, GaussianRF const*, GaussianRF const*) [11]
[28]    16.1    0.00    0.10 3629396         CDcache::find(GaussianRF const*, GaussianRF const*) [28]
                0.10    0.00 3630049/3630049     std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, GaussianCD const*>, std::_Select1st<std::pair<std::pair<int, int> const, GaussianCD const*> >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, GaussianCD const*> > >::find(std::pair<int, int> const&) [27]
                0.00    0.00     653/1847        GaussianCD::GaussianCD(GaussianRF const&, GaussianRF const&) [132]
                0.00    0.00     653/653         std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, GaussianCD const*>, std::_Select1st<std::pair<std::pair<int, int> const, GaussianCD const*> >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, GaussianCD const*> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::pair<int, int> const, GaussianCD const*> >, std::pair<int, int> const&) [149]
                0.00    0.00       1/2           virtual thunk to GaussianRF::GetRepulsion4C(BasisFunctionBlockQuartet&, ERIList&, double) [394]
-----------------------------------------------
                0.09    0.00 1948927/1948927     CDcache::find(GaussianCD const&, GaussianCD const&) [26]
[29]    14.5    0.09    0.00 1948927         std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, RNLM const*>, std::_Select1st<std::pair<std::pair<int, int> const, RNLM const*> >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, RNLM const*> > >::find(std::pair<int, int> const&) [29]
-----------------------------------------------
                0.00    0.06       1/1           HartreeFockMoleculeTester_N2_Test::TestBody() [1]
[30]     9.0    0.00    0.06       1         BaseTester::Init(double) [30]
                0.00    0.06       1/1           MasterUnPolarizedWF::MakeIterator(Hamiltonian*, ChargeDensity*, double, double, bool) [31]
                0.00    0.00       1/1           MoleculeTester::LoadOrbitalBasisSet() [78]
                0.00    0.00       5/5           HamiltonianImplementation::Add(HamiltonianTerm*) [345]
                0.00    0.00       1/1           BasisGroup::BasisGroup() [401]
                0.00    0.00       1/1           HamiltonianImplementation::HamiltonianImplementation() [436]
                0.00    0.00       1/1           Kinetic::Kinetic() [463]
                0.00    0.00       1/1           ExactVnn::ExactVnn(rc_ptr<Cluster> const&) [504]
                0.00    0.00       1/1           ExactVen::ExactVen(rc_ptr<Cluster> const&) [503]
                0.00    0.00       1/1           virtual thunk to HartreeFockTester::GetVee() const [563]
                0.00    0.00       1/1           HartreeFockTester::GetVxc(double) const [513]
                0.00    0.00       1/1           MasterUnPolarizedWF::MasterUnPolarizedWF(BasisGroup const*) [421]
                0.00    0.00       1/9           MasterUnPolarizedWF::GetChargeDensity(Spin) const [293]
                0.00    0.00       1/10877       PMStreamableObject::~PMStreamableObject() [114]
                0.00    0.00       1/1           Molecule::GetNumElectrons() const [525]
-----------------------------------------------
                0.00    0.06       1/1           BaseTester::Init(double) [30]
[31]     9.0    0.00    0.06       1         MasterUnPolarizedWF::MakeIterator(Hamiltonian*, ChargeDensity*, double, double, bool) [31]
                0.00    0.06       1/1           UnPolarizedSCFIterator::UnPolarizedSCFIterator(WaveFunction*, Hamiltonian*, ChargeDensity*, double, double, bool) [32]
-----------------------------------------------
                0.00    0.06       1/1           MasterUnPolarizedWF::MakeIterator(Hamiltonian*, ChargeDensity*, double, double, bool) [31]
[32]     9.0    0.00    0.06       1         UnPolarizedSCFIterator::UnPolarizedSCFIterator(WaveFunction*, Hamiltonian*, ChargeDensity*, double, double, bool) [32]
                0.00    0.06       1/1           SCFIteratorImplementation::Initialize(ChargeDensity*, double) [33]
                0.00    0.00       1/1           SCFIteratorImplementation::SCFIteratorImplementation(WaveFunction*, Hamiltonian*, bool) [437]
                0.00    0.00       1/9           HamiltonianImplementation::UseChargeDensity(ChargeDensity const*) [288]
-----------------------------------------------
                0.00    0.06       1/1           UnPolarizedSCFIterator::UnPolarizedSCFIterator(WaveFunction*, Hamiltonian*, ChargeDensity*, double, double, bool) [32]
[33]     9.0    0.00    0.06       1         SCFIteratorImplementation::Initialize(ChargeDensity*, double) [33]
                0.00    0.06       1/8           WaveFunctionGroup::DoSCFIteration(Hamiltonian&) [16]
                0.00    0.00       1/9           HamiltonianImplementation::UseChargeDensity(ChargeDensity const*) [288]
                0.00    0.00       1/8           MasterUnPolarizedWF::DoSCFIteration(Hamiltonian&) [305]
                0.00    0.00       1/8           UnPolarizedSCFIterator::DumpElectrons(WaveFunction*, double) [306]
                0.00    0.00       1/9           MasterUnPolarizedWF::GetChargeDensity(Spin) const [293]
                0.00    0.00       1/10877       PMStreamableObject::~PMStreamableObject() [114]
-----------------------------------------------
                0.00    0.05       9/9           HartreeFockVxc::CalculateHamiltonianMatrix(BasisSet const*, Spin const&) const [36]
[34]     8.1    0.00    0.05       9         CompositeCD::GetExchange(BasisSet const*) const [34]
                0.00    0.05       9/9           ExactIrrepCD<double>::GetExchange(BasisSet const*) const [35]
                0.00    0.00       9/73          virtual thunk to BasisSetImplementation::GetNumFunctions() const [192]
                0.00    0.00       9/64          SMatrix<double>::SMatrix(VecLimits const&, VecLimits const&) [195]
-----------------------------------------------
                0.00    0.05       9/9           CompositeCD::GetExchange(BasisSet const*) const [34]
[35]     8.1    0.00    0.05       9         ExactIrrepCD<double>::GetExchange(BasisSet const*) const [35]
                0.05    0.00       9/9           TBasisSetImplementation<double>::GetExchange(SMatrix<double> const&, TBasisSet<double> const*) const [37]
-----------------------------------------------
                0.00    0.05       9/9           HamiltonianTermImplementation::BuildHamiltonian(BasisSet const*, Spin const&) const [3]
[36]     8.1    0.00    0.05       9         HartreeFockVxc::CalculateHamiltonianMatrix(BasisSet const*, Spin const&) const [36]
                0.00    0.05       9/9           CompositeCD::GetExchange(BasisSet const*) const [34]
-----------------------------------------------
                0.05    0.00       9/9           ExactIrrepCD<double>::GetExchange(BasisSet const*) const [35]
[37]     8.1    0.05    0.00       9         TBasisSetImplementation<double>::GetExchange(SMatrix<double> const&, TBasisSet<double> const*) const [37]
                0.00    0.00      18/73          virtual thunk to BasisSetImplementation::GetNumFunctions() const [192]
                0.00    0.00       9/9           HeapDB<double>::GetExchange4C_1(TBasisSet<double> const*) [289]
                0.00    0.00       9/64          SMatrix<double>::SMatrix(VecLimits const&, VecLimits const&) [195]
-----------------------------------------------
                0.00    0.00    3796/140872      GaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [58]
                0.04    0.00  137076/140872      CDcache::find(GaussianCD const&, GaussianCD const&) [26]
[38]     6.5    0.04    0.00  140872         RNLM::RNLM(int, double, Vector3D<double> const&) [38]
                0.00    0.00  256328/273336      intpow(double, int) [91]
                0.00    0.00  140889/142787      Triangle::Triangle() [93]
                0.00    0.00  140889/140889      Triangle::operator=(Triangle const&) [94]
                0.00    0.00  140872/140872      AuxillaryFJ::GetFjAt(double, Vector<double>&) const [95]
                0.00    0.00  140872/701383      uintpow(double, unsigned int) [90]
                0.00    0.00      17/17          Triangle::Triangle(int) [242]
                0.00    0.00      17/10877       PMStreamableObject::~PMStreamableObject() [114]
-----------------------------------------------
                0.00    0.04       8/8           HamiltonianImplementation::GetTotalEnergy() const [23]
[39]     6.3    0.00    0.04       8         HartreeFockVxc::GetEnergy(TotalEnergy&) const [39]
                0.00    0.04       8/32          HamiltonianTermImplementation::CalculateEnergy() const [22]
                0.00    0.00       8/32          CompositeCD::GetEnergy(HamiltonianTerm const*) const [224]
-----------------------------------------------
                0.00    0.04       8/8           HamiltonianImplementation::GetTotalEnergy() const [23]
[40]     6.3    0.00    0.04       8         Kinetic::GetEnergy(TotalEnergy&) const [40]
                0.00    0.04       8/32          HamiltonianTermImplementation::CalculateEnergy() const [22]
                0.00    0.00       8/32          CompositeCD::GetEnergy(HamiltonianTerm const*) const [224]
-----------------------------------------------
                0.00    0.04       8/8           HamiltonianImplementation::GetTotalEnergy() const [23]
[41]     6.3    0.00    0.04       8         ExactVee::GetEnergy(TotalEnergy&) const [41]
                0.00    0.04       8/32          HamiltonianTermImplementation::CalculateEnergy() const [22]
                0.00    0.00       8/32          CompositeCD::GetEnergy(HamiltonianTerm const*) const [224]
-----------------------------------------------
                0.00    0.04       8/8           HamiltonianImplementation::GetTotalEnergy() const [23]
[42]     6.3    0.00    0.04       8         ExactVen::GetEnergy(TotalEnergy&) const [42]
                0.00    0.04       8/32          HamiltonianTermImplementation::CalculateEnergy() const [22]
                0.00    0.00       8/32          CompositeCD::GetEnergy(HamiltonianTerm const*) const [224]
-----------------------------------------------
                0.00    0.02       1/1           HartreeFockMoleculeTester_N2_Test::TestBody() [1]
[43]     3.1    0.00    0.02       1         BaseTester::TotalEnergy() const [43]
                0.00    0.02       1/8           HamiltonianImplementation::GetTotalEnergy() const [23]
-----------------------------------------------
                0.01    0.00   53608/53608       ContractedGaussianRF::Integrate(RadialFunction const*, RadialFunction const*, RadialFunction const*, Polarization const&, Polarization const&, Polarization const&, Polarization const&, CDcache&) const [20]
[44]     1.6    0.01    0.00   53608         GaussianRF::Integrate(RadialFunction const*, RadialFunction const*, Polarization const&, Polarization const&, Polarization const&, Polarization const&, CDcache&, RadialFunction const*) const [44]
-----------------------------------------------
                0.00    0.00    1470/12982       HeapDB<double>::Write(std::ostream&) const [47]
                0.00    0.00    5756/12982       MatrixList<double>::Add(SMatrix<double> const&) [51]
                0.00    0.00    5756/12982       MatrixList<double>::Write(std::ostream&) const [52]
[45]     1.6    0.01    0.00   12982         SMatrix<double>::Write(std::ostream&) const [45]
                0.00    0.00   12982/13570       MatLimits::Write(std::ostream&) const [111]
-----------------------------------------------
                                                 <spontaneous>
[46]     1.6    0.01    0.00                 _init [46]
-----------------------------------------------
                0.00    0.01     294/294         virtual thunk to PerRef<IntegralDataBase<double> >::Write(std::ostream&) const [49]
[47]     0.9    0.00    0.01     294         HeapDB<double>::Write(std::ostream&) const [47]
                0.00    0.00     882/882         MatrixList<double>::Write(std::ostream&) const [52]
                0.00    0.00    1470/12982       SMatrix<double>::Write(std::ostream&) const [45]
                0.00    0.00    3234/15923       StreamableObject::WriteHeader(std::ostream&, char const*) const [109]
                0.00    0.00    1176/1176        std::ostream& Write<double, Vector<double>, (Store)0, (Shape)1>(std::ostream&, ArrayIndexable<double, Vector<double>, (Store)0, (Shape)1> const&) [139]
                0.00    0.00    1176/1176        Vector<double>::Write(std::ostream&) const [140]
                0.00    0.00     882/1177        operator<<(std::ostream&, PMStreamableObject const&) [138]
                0.00    0.00     588/588         Matrix<double>::Write(std::ostream&) const [156]
                0.00    0.00     294/294         UniqueID::Write(std::ostream&) const [167]
                0.00    0.00     294/294         HeapDB<std::complex<double> >::GetInverseRepulsion() [163]
-----------------------------------------------
                0.00    0.01       1/1           DFTDataBase::~DFTDataBase() [50]
[48]     0.9    0.00    0.01       1         PerDB<IntegralDataBase<double> >::Write(std::ostream&) const [48]
                0.00    0.01       1/1           virtual thunk to PerRef<IntegralDataBase<double> >::Write(std::ostream&) const [49]
-----------------------------------------------
                0.00    0.01       1/1           PerDB<IntegralDataBase<double> >::Write(std::ostream&) const [48]
[49]     0.9    0.00    0.01       1         virtual thunk to PerRef<IntegralDataBase<double> >::Write(std::ostream&) const [49]
                0.00    0.01     294/294         HeapDB<double>::Write(std::ostream&) const [47]
                0.00    0.00     294/1177        operator<<(std::ostream&, PMStreamableObject const&) [138]
-----------------------------------------------
                                                 <spontaneous>
[50]     0.9    0.00    0.01                 DFTDataBase::~DFTDataBase() [50]
                0.00    0.01       1/1           PerDB<IntegralDataBase<double> >::Write(std::ostream&) const [48]
                0.00    0.00     294/294         HeapDB<double>::~HeapDB() [165]
                0.00    0.00       2/43973       StreamableObject::SetOutputMode(StreamableObject::Mode) [99]
                0.00    0.00       1/1177        operator<<(std::ostream&, PMStreamableObject const&) [138]
                0.00    0.00       1/10877       PMStreamableObject::~PMStreamableObject() [114]
-----------------------------------------------
                0.00    0.00       1/5756        HeapDB<double>::GetNuclear(Cluster const&) [67]
                0.00    0.00    5755/5756        MatrixList<double>::Read(std::istream&) [55]
[51]     0.7    0.00    0.00    5756         MatrixList<double>::Add(SMatrix<double> const&) [51]
                0.00    0.00    5756/12982       SMatrix<double>::Write(std::ostream&) const [45]
                0.00    0.00   11512/43973       StreamableObject::SetOutputMode(StreamableObject::Mode) [99]
                0.00    0.00   10348/273336      intpow(double, int) [91]
                0.00    0.00    5756/15923       StreamableObject::WriteHeader(std::ostream&, char const*) const [109]
                0.00    0.00    1164/1164        void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [142]
-----------------------------------------------
                0.00    0.00     882/882         HeapDB<double>::Write(std::ostream&) const [47]
[52]     0.7    0.00    0.00     882         MatrixList<double>::Write(std::ostream&) const [52]
                0.00    0.00    5756/12982       SMatrix<double>::Write(std::ostream&) const [45]
                0.00    0.00    5756/5757        MatrixList<double>::LoadMatrix(long) const [119]
                0.00    0.00    5756/15923       StreamableObject::WriteHeader(std::ostream&, char const*) const [109]
-----------------------------------------------
[53]     0.7    0.00    0.00       1+1467    <cycle 2 as a whole> [53]
                0.00    0.00    1173             operator>>(std::istream&, PMStreamableObject&) <cycle 2> [54]
                0.00    0.00     293             HeapDB<double>::Read(std::istream&) <cycle 2> [171]
                0.00    0.00       1+10          void std::vector<IntegralDataBase<double>*, std::allocator<IntegralDataBase<double>*> >::_M_realloc_insert<IntegralDataBase<double>*>(__gnu_cxx::__normal_iterator<IntegralDataBase<double>**, std::vector<IntegralDataBase<double>*, std::allocator<IntegralDataBase<double>*> > >, IntegralDataBase<double>*&&) <cycle 2> [548]
                0.00    0.00       1             PerDB<IntegralDataBase<double> >::Read(std::istream&) <cycle 2> [451]
-----------------------------------------------
                                 293             void std::vector<IntegralDataBase<double>*, std::allocator<IntegralDataBase<double>*> >::_M_realloc_insert<IntegralDataBase<double>*>(__gnu_cxx::__normal_iterator<IntegralDataBase<double>**, std::vector<IntegralDataBase<double>*, std::allocator<IntegralDataBase<double>*> > >, IntegralDataBase<double>*&&) <cycle 2> [548]
                                 879             HeapDB<double>::Read(std::istream&) <cycle 2> [171]
                0.00    0.00       1/1           DFTDataBase::DFTDataBase(char const*) [56]
[54]     0.7    0.00    0.00    1173         operator>>(std::istream&, PMStreamableObject&) <cycle 2> [54]
                0.00    0.00     879/879         MatrixList<double>::Read(std::istream&) [55]
                0.00    0.00    1173/15907       StreamableObject::ReadHeader(std::istream&, char const*) [110]
                0.00    0.00    1173/43973       StreamableObject::SetOutputMode(StreamableObject::Mode) [99]
                                 293             HeapDB<double>::Read(std::istream&) <cycle 2> [171]
                                   1             PerDB<IntegralDataBase<double> >::Read(std::istream&) <cycle 2> [451]
-----------------------------------------------
                0.00    0.00     879/879         operator>>(std::istream&, PMStreamableObject&) <cycle 2> [54]
[55]     0.7    0.00    0.00     879         MatrixList<double>::Read(std::istream&) [55]
                0.00    0.00    5755/5756        MatrixList<double>::Add(SMatrix<double> const&) [51]
                0.00    0.00    5755/8112        SMatrix<double>::SMatrix() [116]
                0.00    0.00    5755/12976       SMatrix<double>::Read(std::istream&) [113]
                0.00    0.00    5755/15907       StreamableObject::ReadHeader(std::istream&, char const*) [110]
                0.00    0.00    5755/43973       StreamableObject::SetOutputMode(StreamableObject::Mode) [99]
                0.00    0.00     879/1761        MatrixList<double>::Empty() [135]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0() [57]
[56]     0.7    0.00    0.00       1         DFTDataBase::DFTDataBase(char const*) [56]
                0.00    0.00       1/1           operator>>(std::istream&, PMStreamableObject&) <cycle 2> [54]
                0.00    0.00       1/1           PerDB<IntegralDataBase<double> >::PerDB() [453]
-----------------------------------------------
                                                 <spontaneous>
[57]     0.7    0.00    0.00                 __static_initialization_and_destruction_0() [57]
                0.00    0.00       1/1           DFTDataBase::DFTDataBase(char const*) [56]
                0.00    0.00       9/9           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [clone .constprop.0] [297]
                0.00    0.00       1/1           DFTAtomTester_AtomsDFTPolarized_Test::AddToRegistry() [441]
                0.00    0.00       1/1           HartreeFockAtomTester_AtomsHFPolarized_Test::AddToRegistry() [447]
                0.00    0.00       1/1           SemiHartreeFockAtomTester_AtomsSemiDFTPolarized_Test::AddToRegistry() [450]
                0.00    0.00       1/2           testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>* testing::internal::ParameterizedTestSuiteRegistry::GetTestSuitePatternHolder<HartreeFockAtomTester>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::CodeLocation) [381]
                0.00    0.00       1/2           testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>* testing::internal::ParameterizedTestSuiteRegistry::GetTestSuitePatternHolder<DFTAtomTester>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::CodeLocation) [379]
                0.00    0.00       1/2           testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>* testing::internal::ParameterizedTestSuiteRegistry::GetTestSuitePatternHolder<SemiHartreeFockAtomTester>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::CodeLocation) [383]
                0.00    0.00       1/1           void std::vector<testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::InstantiationInfo, std::allocator<testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::InstantiationInfo> >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::ParamGenerator<int> (*&)(), std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > (*&)(testing::TestParamInfo<int> const&), char const*&, int&>(__gnu_cxx::__normal_iterator<testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::InstantiationInfo*, std::vector<testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::InstantiationInfo, std::allocator<testing::internal::ParameterizedTestSuiteInfo<HartreeFockAtomTester>::InstantiationInfo> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, testing::internal::ParamGenerator<int> (*&)(), std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > (*&)(testing::TestParamInfo<int> const&), char const*&, int&) [544]
                0.00    0.00       1/1           void std::vector<testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::InstantiationInfo, std::allocator<testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::InstantiationInfo> >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::ParamGenerator<int> (*&)(), std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > (*&)(testing::TestParamInfo<int> const&), char const*&, int&>(__gnu_cxx::__normal_iterator<testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::InstantiationInfo*, std::vector<testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::InstantiationInfo, std::allocator<testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::InstantiationInfo> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, testing::internal::ParamGenerator<int> (*&)(), std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > (*&)(testing::TestParamInfo<int> const&), char const*&, int&) [546]
                0.00    0.00       1/1           void std::vector<testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::InstantiationInfo, std::allocator<testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::InstantiationInfo> >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, testing::internal::ParamGenerator<int> (*&)(), std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > (*&)(testing::TestParamInfo<int> const&), char const*&, int&>(__gnu_cxx::__normal_iterator<testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::InstantiationInfo*, std::vector<testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::InstantiationInfo, std::allocator<testing::internal::ParameterizedTestSuiteInfo<DFTAtomTester>::InstantiationInfo> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, testing::internal::ParamGenerator<int> (*&)(), std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > (*&)(testing::TestParamInfo<int> const&), char const*&, int&) [542]
-----------------------------------------------
                0.00    0.00     266/5862        PolarizedGaussianIE1::MakeOverlap() const [64]
                0.00    0.00     266/5862        PolarizedGaussianIE1::MakeKinetic() const [63]
                0.00    0.00     266/5862        PolarizedGaussianIE1::MakeNuclear(Cluster const&) const [70]
                0.00    0.00    5064/5862        ContractedGaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [59]
[58]     0.3    0.00    0.00    5862         GaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [58]
                0.00    0.00    3796/140872      RNLM::RNLM(int, double, Vector3D<double> const&) [38]
                0.00    0.00    1898/3928        GaussianRF::GetKinetic(Polarization const&, Polarization const&, GaussianCD const&) const [71]
                0.00    0.00    5694/3629396     CDcache::find(GaussianRF const*, GaussianRF const*) [28]
                0.00    0.00    8614/17162714     Hermite2::operator()(Polarization const&, Polarization const&, Polarization const&) const [21]
                0.00    0.00    5694/10877       PMStreamableObject::~PMStreamableObject() [114]
                0.00    0.00    3796/3796        Triangle::Add(Triangle const&, double) [122]
                0.00    0.00    3796/3796        RNLM::Add(RNLM const&, double) [121]
                0.00    0.00    1898/142787      Triangle::Triangle() [93]
                0.00    0.00    1898/1898        RNLM::RNLM() [129]
                0.00    0.00    1898/1899        Molecule::begin() const [128]
                0.00    0.00    1898/1899        Molecule::end() const [127]
-----------------------------------------------
                                 672             ContractedGaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [59]
                0.00    0.00     255/765         PolarizedGaussianIE1::MakeOverlap() const [64]
                0.00    0.00     255/765         PolarizedGaussianIE1::MakeKinetic() const [63]
                0.00    0.00     255/765         PolarizedGaussianIE1::MakeNuclear(Cluster const&) const [70]
[59]     0.2    0.00    0.00     765+672     ContractedGaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [59]
                0.00    0.00    5064/5862        GaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [58]
                                 672             ContractedGaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [59]
-----------------------------------------------
                0.00    0.00       8/8           TBasisSetImplementation<double>::CreateOrbitals(rc_ptr<BasisSet const> const&, Hamiltonian const*, Spin const&) const [17]
[60]     0.1    0.00    0.00       8         TBasisSetImplementation<double>::GetLASolver() const [60]
                0.00    0.00       1/1           HeapDB<double>::GetOverlap() [62]
                0.00    0.00       1/1           LASolver<double>::Factory(LinearAlgebraParams const&) [507]
                0.00    0.00       1/1           LASolverLapackSVD<double>::SetBasisOverlap(SMatrix<double> const&) [416]
-----------------------------------------------
                0.00    0.00       1/1           TBasisSetImplementation<double>::GetKinetic() const [65]
[61]     0.1    0.00    0.00       1         HeapDB<double>::GetKinetic() [61]
                0.00    0.00       1/1           PolarizedGaussianIE1::MakeKinetic() const [63]
                0.00    0.00       1/17875       SMatrix<double>::operator=(SMatrix<double> const&) [103]
-----------------------------------------------
                0.00    0.00       1/1           TBasisSetImplementation<double>::GetLASolver() const [60]
[62]     0.1    0.00    0.00       1         HeapDB<double>::GetOverlap() [62]
                0.00    0.00       1/1           PolarizedGaussianIE1::MakeOverlap() const [64]
                0.00    0.00       1/17875       SMatrix<double>::operator=(SMatrix<double> const&) [103]
-----------------------------------------------
                0.00    0.00       1/1           HeapDB<double>::GetKinetic() [61]
[63]     0.1    0.00    0.00       1         PolarizedGaussianIE1::MakeKinetic() const [63]
                0.00    0.00     255/765         ContractedGaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [59]
                0.00    0.00      46/166         ContractedGaussianRF::Get2CenterIntegrals(RadialFunction::Types2C, BasisFunctionBlockPair&, SMatrix<double>&, Cluster const*, double) const <cycle 1> [161]
                0.00    0.00     266/5862        GaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [58]
                0.00    0.00      32/166         GaussianRF::Get2CenterIntegrals(RadialFunction::Types2C, BasisFunctionBlockPair&, SMatrix<double>&, Cluster const*, double) const <cycle 1> [73]
                0.00    0.00       2/5           SMatrix<double>::SMatrix(long) [347]
                0.00    0.00       1/20503       SMatrix<double>::SetLimits(MatLimits const&, bool) [102]
-----------------------------------------------
                0.00    0.00       1/1           HeapDB<double>::GetOverlap() [62]
[64]     0.1    0.00    0.00       1         PolarizedGaussianIE1::MakeOverlap() const [64]
                0.00    0.00     255/765         ContractedGaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [59]
                0.00    0.00      46/166         ContractedGaussianRF::Get2CenterIntegrals(RadialFunction::Types2C, BasisFunctionBlockPair&, SMatrix<double>&, Cluster const*, double) const <cycle 1> [161]
