Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[66]     0.1    0.00    0.00     765+672     ContractedGaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [66]
                0.00    0.00    5064/5862        GaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [63]
                                 672             ContractedGaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [66]
-----------------------------------------------
                0.00    0.00       8/8           TBasisSetImplementation<double>::CreateOrbitals(rc_ptr<BasisSet const> const&, Hamiltonian const*, Spin const&) const [17]
[67]     0.1    0.00    0.00       8         TBasisSetImplementation<double>::GetLASolver() const [67]
                0.00    0.00       1/1           HeapDB<double>::GetOverlap() [69]
                0.00    0.00       1/1           LASolver<double>::Factory(LinearAlgebraParams const&) [508]
                0.00    0.00       1/1           LASolverLapackSVD<double>::SetBasisOverlap(SMatrix<double> const&) [425]
-----------------------------------------------
                0.00    0.00       1/1           TBasisSetImplementation<double>::GetKinetic() const [72]
[68]     0.1    0.00    0.00       1         HeapDB<double>::GetKinetic() [68]
                0.00    0.00       1/1           PolarizedGaussianIE1::MakeKinetic() const [70]
                0.00    0.00       1/23872       SMatrix<double>::operator=(SMatrix<double> const&) [144]
-----------------------------------------------
                0.00    0.00       1/1           TBasisSetImplementation<double>::GetLASolver() const [67]
[69]     0.1    0.00    0.00       1         HeapDB<double>::GetOverlap() [69]
                0.00    0.00       1/1           PolarizedGaussianIE1::MakeOverlap() const [71]
                0.00    0.00       1/23872       SMatrix<double>::operator=(SMatrix<double> const&) [144]
-----------------------------------------------
                0.00    0.00       1/1           HeapDB<double>::GetKinetic() [68]
[70]     0.1    0.00    0.00       1         PolarizedGaussianIE1::MakeKinetic() const [70]
                0.00    0.00     255/765         ContractedGaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [66]
                0.00    0.00      46/166         ContractedGaussianRF::Get2CenterIntegrals(RadialFunction::Types2C, BasisFunctionBlockPair&, SMatrix<double>&, Cluster const*, double) const <cycle 1> [201]
                0.00    0.00      32/166         GaussianRF::Get2CenterIntegrals(RadialFunction::Types2C, BasisFunctionBlockPair&, SMatrix<double>&, Cluster const*, double) const <cycle 1> [65]
                0.00    0.00     266/5862        GaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [63]
                0.00    0.00       2/5           SMatrix<double>::SMatrix(long) [361]
                0.00    0.00       1/27734       SMatrix<double>::SetLimits(MatLimits const&, bool) [143]
-----------------------------------------------
                0.00    0.00       1/1           HeapDB<double>::GetOverlap() [69]
[71]     0.1    0.00    0.00       1         PolarizedGaussianIE1::MakeOverlap() const [71]
                0.00    0.00     255/765         ContractedGaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [66]
                0.00    0.00      46/166         ContractedGaussianRF::Get2CenterIntegrals(RadialFunction::Types2C, BasisFunctionBlockPair&, SMatrix<double>&, Cluster const*, double) const <cycle 1> [201]
                0.00    0.00      32/166         GaussianRF::Get2CenterIntegrals(RadialFunction::Types2C, BasisFunctionBlockPair&, SMatrix<double>&, Cluster const*, double) const <cycle 1> [65]
                0.00    0.00     266/5862        GaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [63]
                0.00    0.00       2/5           SMatrix<double>::SMatrix(long) [361]
                0.00    0.00       1/27734       SMatrix<double>::SetLimits(MatLimits const&, bool) [143]
-----------------------------------------------
                0.00    0.00       1/1           Kinetic::CalculateHamiltonianMatrix(BasisSet const*, Spin const&) const [73]
[72]     0.1    0.00    0.00       1         TBasisSetImplementation<double>::GetKinetic() const [72]
                0.00    0.00       1/1           HeapDB<double>::GetKinetic() [68]
-----------------------------------------------
                0.00    0.00       1/1           HamiltonianTermImplementation::BuildHamiltonian(BasisSet const*, Spin const&) const [3]
[73]     0.1    0.00    0.00       1         Kinetic::CalculateHamiltonianMatrix(BasisSet const*, Spin const&) const [73]
                0.00    0.00       1/1           TBasisSetImplementation<double>::GetKinetic() const [72]
-----------------------------------------------
                0.00    0.00     509/509         GaussianRF::Get2CenterIntegrals(RadialFunction::Types2C, BasisFunctionBlockPair&, SMatrix<double>&, Cluster const*, double) const <cycle 1> [65]
[74]     0.1    0.00    0.00     509         GaussianRF::GetKinetic2CInternal(BasisFunctionBlockPair&, SMatrix<double>&, double) const [74]
                0.00    0.00     509/312627      GaussianCD::GaussianCD(GaussianRF const&, GaussianRF const&) [24]
                0.00    0.00    2030/3928        GaussianRF::GetKinetic(Polarization const&, Polarization const&, GaussianCD const&) const [76]
                0.00    0.00     509/312627      GaussianCD::~GaussianCD() [31]
                0.00    0.00     509/478211      PMStreamableObject::~PMStreamableObject() [50]
-----------------------------------------------
                0.00    0.00     685/685         GaussianRF::Get2CenterIntegrals(RadialFunction::Types2C, BasisFunctionBlockPair&, SMatrix<double>&, Cluster const*, double) const <cycle 1> [65]
[75]     0.1    0.00    0.00     685         GaussianRF::GetOverlap2CInternal(BasisFunctionBlockPair&, SMatrix<double>&, double) const [75]
                0.00    0.00     685/312627      GaussianCD::GaussianCD(GaussianRF const&, GaussianRF const&) [24]
                0.00    0.00     685/312627      GaussianCD::~GaussianCD() [31]
                0.00    0.00    2206/17162714     Hermite2::operator()(Polarization const&, Polarization const&, Polarization const&) const [23]
                0.00    0.00     685/478211      PMStreamableObject::~PMStreamableObject() [50]
-----------------------------------------------
                0.00    0.00    1898/3928        GaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [63]
                0.00    0.00    2030/3928        GaussianRF::GetKinetic2CInternal(BasisFunctionBlockPair&, SMatrix<double>&, double) const [74]
[76]     0.1    0.00    0.00    3928         GaussianRF::GetKinetic(Polarization const&, Polarization const&, GaussianCD const&) const [76]
                0.00    0.00   47136/17162714     Hermite2::operator()(Polarization const&, Polarization const&, Polarization const&) const [23]
-----------------------------------------------
                0.00    0.00       1/1           HamiltonianTermImplementation::BuildHamiltonian(BasisSet const*, Spin const&) const [3]
[77]     0.0    0.00    0.00       1         ExactVen::CalculateHamiltonianMatrix(BasisSet const*, Spin const&) const [77]
                0.00    0.00       1/1           virtual thunk to TBasisSetImplementation<double>::GetNuclear(Cluster const*) const [78]
-----------------------------------------------
                0.00    0.00       1/1           ExactVen::CalculateHamiltonianMatrix(BasisSet const*, Spin const&) const [77]
[78]     0.0    0.00    0.00       1         virtual thunk to TBasisSetImplementation<double>::GetNuclear(Cluster const*) const [78]
                0.00    0.00       1/1           HeapDB<double>::GetNuclear(Cluster const&) [79]
                0.00    0.00       1/1           MatrixList<double>::operator[](long) const [112]
-----------------------------------------------
                0.00    0.00       1/1           virtual thunk to TBasisSetImplementation<double>::GetNuclear(Cluster const*) const [78]
[79]     0.0    0.00    0.00       1         HeapDB<double>::GetNuclear(Cluster const&) [79]
                0.00    0.00       1/1           PolarizedGaussianIE1::MakeNuclear(Cluster const&) const [80]
                0.00    0.00       1/7664        MatrixList<double>::Add(SMatrix<double> const&) [53]
                0.00    0.00       1/41          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [239]
-----------------------------------------------
                0.00    0.00       1/1           HeapDB<double>::GetNuclear(Cluster const&) [79]
[80]     0.0    0.00    0.00       1         PolarizedGaussianIE1::MakeNuclear(Cluster const&) const [80]
                0.00    0.00     255/765         ContractedGaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [66]
                0.00    0.00     266/5862        GaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [63]
                0.00    0.00       1/5           SMatrix<double>::SMatrix(long) [361]
                0.00    0.00       1/27734       SMatrix<double>::SetLimits(MatLimits const&, bool) [143]
-----------------------------------------------
                0.00    0.00    5694/5694        GaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [63]
[81]     0.0    0.00    0.00    5694         CDcache::find(GaussianRF const*, GaussianRF const*) [81]
                0.00    0.00     509/312627      GaussianCD::GaussianCD(GaussianRF const&, GaussianRF const&) [24]
                0.00    0.00    6203/6203        std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, GaussianCD const*>, std::_Select1st<std::pair<std::pair<int, int> const, GaussianCD const*> >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, GaussianCD const*> > >::find(std::pair<int, int> const&) [158]
                0.00    0.00     509/509         std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, GaussianCD const*>, std::_Select1st<std::pair<std::pair<int, int> const, GaussianCD const*> >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, GaussianCD const*> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::pair<int, int> const, GaussianCD const*> >, std::pair<int, int> const&) [188]
                0.00    0.00       1/1           virtual thunk to GaussianRF::GetRepulsion4C(BasisFunctionBlockQuartet&, ERIList&, double) [558]
-----------------------------------------------
                0.00    0.00     431/431         DFTDataBase::~DFTDataBase() [46]
[82]     0.0    0.00    0.00     431         HeapDB<double>::~HeapDB() [82]
                0.00    0.00     431/431         HeapDB<double>::~HeapDB() [89]
                0.00    0.00     431/478211      PMStreamableObject::~PMStreamableObject() [50]
-----------------------------------------------
                0.00    0.00       1/1           virtual thunk to HartreeFockMoleculeTester_N2_Test::~HartreeFockMoleculeTester_N2_Test() [85]
[83]     0.0    0.00    0.00       1         BaseTester::~BaseTester() [83]
                0.00    0.00       1/1           BasisGroup::~BasisGroup() [84]
-----------------------------------------------
                0.00    0.00       1/1           BaseTester::~BaseTester() [83]
[84]     0.0    0.00    0.00       1         BasisGroup::~BasisGroup() [84]
                0.00    0.00       1/1           BasisGroup::~BasisGroup() [87]
                0.00    0.00       1/478211      PMStreamableObject::~PMStreamableObject() [50]
-----------------------------------------------
                0.00    0.00       1/1           testing::Test::DeleteSelf_() [86]
[85]     0.0    0.00    0.00       1         virtual thunk to HartreeFockMoleculeTester_N2_Test::~HartreeFockMoleculeTester_N2_Test() [85]
                0.00    0.00       1/1           BaseTester::~BaseTester() [83]
-----------------------------------------------
                                                 <spontaneous>
[86]     0.0    0.00    0.00                 testing::Test::DeleteSelf_() [86]
                0.00    0.00       1/1           virtual thunk to HartreeFockMoleculeTester_N2_Test::~HartreeFockMoleculeTester_N2_Test() [85]
-----------------------------------------------
                0.00    0.00       1/1           BasisGroup::~BasisGroup() [84]
[87]     0.0    0.00    0.00       1         BasisGroup::~BasisGroup() [87]
                0.00    0.00       1/1           virtual thunk to PolarizedGaussianBS::~PolarizedGaussianBS() [88]
                0.00    0.00       1/313179      UniqueID::~UniqueID() [36]
-----------------------------------------------
                0.00    0.00       1/1           BasisGroup::~BasisGroup() [87]
[88]     0.0    0.00    0.00       1         virtual thunk to PolarizedGaussianBS::~PolarizedGaussianBS() [88]
                0.00    0.00       1/1           TBasisSetImplementation<double>::~TBasisSetImplementation() [90]
                0.00    0.00      12/12          BasisFunctionBlock::~BasisFunctionBlock() [105]
                0.00    0.00       1/1           BasisSetImplementation::~BasisSetImplementation() [106]
                0.00    0.00       1/313179      UniqueID::~UniqueID() [36]
                0.00    0.00       1/478211      PMStreamableObject::~PMStreamableObject() [50]
-----------------------------------------------
                0.00    0.00     431/431         HeapDB<double>::~HeapDB() [82]
[89]     0.0    0.00    0.00     431         HeapDB<double>::~HeapDB() [89]
                0.00    0.00     431/313179      UniqueID::~UniqueID() [36]
                0.00    0.00    1724/478211      PMStreamableObject::~PMStreamableObject() [50]
                0.00    0.00    1293/1293        MatrixList<double>::~MatrixList() [99]
                0.00    0.00     862/862         ERIList1::~ERIList1() [185]
                0.00    0.00     862/862         ERIList::~ERIList() [183]
-----------------------------------------------
                0.00    0.00       1/1           virtual thunk to PolarizedGaussianBS::~PolarizedGaussianBS() [88]
[90]     0.0    0.00    0.00       1         TBasisSetImplementation<double>::~TBasisSetImplementation() [90]
                0.00    0.00       1/1           PolarizedGaussianIE1::~PolarizedGaussianIE1() [91]
                0.00    0.00       1/1           PolarizedGaussianIE::~PolarizedGaussianIE() [123]
                0.00    0.00       1/478211      PMStreamableObject::~PMStreamableObject() [50]
                0.00    0.00       1/1           LASolverLapackSVD<double>::~LASolverLapackSVD() [426]
-----------------------------------------------
                0.00    0.00       1/1           TBasisSetImplementation<double>::~TBasisSetImplementation() [90]
[91]     0.0    0.00    0.00       1         PolarizedGaussianIE1::~PolarizedGaussianIE1() [91]
                0.00    0.00       1/1           CDcache::~CDcache() [93]
                0.00    0.00       1/478211      PMStreamableObject::~PMStreamableObject() [50]
-----------------------------------------------
                0.00    0.00     509/509         CDcache::~CDcache() [93]
[92]     0.0    0.00    0.00     509         GaussianCD::~GaussianCD() [92]
                0.00    0.00     509/312627      GaussianCD::~GaussianCD() [31]
                0.00    0.00     509/478211      PMStreamableObject::~PMStreamableObject() [50]
-----------------------------------------------
                0.00    0.00       1/1           PolarizedGaussianIE1::~PolarizedGaussianIE1() [91]
[93]     0.0    0.00    0.00       1         CDcache::~CDcache() [93]
                0.00    0.00     509/509         GaussianCD::~GaussianCD() [92]
                0.00    0.00       8/8           virtual thunk to GaussianRF::Write(std::ostream&) const [334]
-----------------------------------------------
                0.00    0.00       1/1           BaseTester::Init(double) [26]
[94]     0.0    0.00    0.00       1         MoleculeTester::LoadOrbitalBasisSet() [94]
                0.00    0.00       1/1           PolarizedGaussianBS::PolarizedGaussianBS(LinearAlgebraParams const&, IntegralDataBase<double>*, RadialFunctionReader*, Cluster const*, Mesh*) [95]
                0.00    0.00       1/431         HeapDB<double>::HeapDB() [58]
                0.00    0.00       1/1           virtual thunk to MoleculeTester::GetIntegrationMesh() const [560]
                0.00    0.00       1/1           Gaussian94RFR::Gaussian94RFR(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [417]
                0.00    0.00       1/1           BasisGroup::Insert(BasisSet*) [413]
                0.00    0.00       1/1           Gaussian94RFR::~Gaussian94RFR() [418]
-----------------------------------------------
                0.00    0.00       1/1           MoleculeTester::LoadOrbitalBasisSet() [94]
[95]     0.0    0.00    0.00       1         PolarizedGaussianBS::PolarizedGaussianBS(LinearAlgebraParams const&, IntegralDataBase<double>*, RadialFunctionReader*, Cluster const*, Mesh*) [95]
                0.00    0.00       1/1           PolarizedGaussianBS::MakeBasisFunctions() [98]
                0.00    0.00       1/1           TBasisSetImplementation<double>::Insert(IntegralEngine<double>*) [125]
                0.00    0.00      40/40          ContractedGaussianRF::operator==(RadialFunction const&) const [241]
                0.00    0.00      30/60          virtual thunk to PolarizedGaussianBF::GetNormalization() const [222]
                0.00    0.00      26/26          GaussianRF::operator==(RadialFunction const&) const [254]
                0.00    0.00      26/42          void std::vector<Polarization, std::allocator<Polarization> >::_M_realloc_insert<Polarization const&>(__gnu_cxx::__normal_iterator<Polarization*, std::vector<Polarization, std::allocator<Polarization> > >, Polarization const&) [237]
                0.00    0.00      14/14          Gaussian94RFR::ReadNext(Atom const&) [275]
                0.00    0.00      12/12          Gaussian94RFR::GetLs() const [285]
                0.00    0.00      12/22          BasisFunctionBlock::BasisFunctionBlock(RadialFunction*, long) [257]
                0.00    0.00      12/12          MakePolarizations(std::vector<int, std::allocator<int> > const&) [283]
                0.00    0.00       5/5           void std::vector<BasisFunctionBlock const*, std::allocator<BasisFunctionBlock const*> >::_M_realloc_insert<BasisFunctionBlock const* const&>(__gnu_cxx::__normal_iterator<BasisFunctionBlock const**, std::vector<BasisFunctionBlock const*, std::allocator<BasisFunctionBlock const*> > >, BasisFunctionBlock const* const&) [366]
                0.00    0.00       5/5           void std::vector<BasisFunctionBlock*, std::allocator<BasisFunctionBlock*> >::_M_realloc_insert<BasisFunctionBlock* const&>(__gnu_cxx::__normal_iterator<BasisFunctionBlock**, std::vector<BasisFunctionBlock*, std::allocator<BasisFunctionBlock*> > >, BasisFunctionBlock* const&) [365]
                0.00    0.00       5/5           void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >&&) [368]
                0.00    0.00       5/5           void std::vector<RadialFunction*, std::allocator<RadialFunction*> >::_M_realloc_insert<RadialFunction* const&>(__gnu_cxx::__normal_iterator<RadialFunction**, std::vector<RadialFunction*, std::allocator<RadialFunction*> > >, RadialFunction* const&) [364]
                0.00    0.00       2/2           Gaussian94RFR::FindAtom(Atom const&) [386]
                0.00    0.00       1/313130      UniqueID::UniqueID() [137]
                0.00    0.00       1/1           UnitSymmetryQN::UnitSymmetryQN() [423]
                0.00    0.00       1/1           BasisSetImplementation::BasisSetImplementation(QuantumNumber*) [435]
                0.00    0.00       1/1           TBasisSetImplementation<double>::TBasisSetImplementation(LinearAlgebraParams const&, IntegralDataBase<double>*) [438]
                0.00    0.00       1/1899        Molecule::begin() const [166]
                0.00    0.00       1/1899        Molecule::end() const [165]
                0.00    0.00       1/1           HeapDB<double>::Insert(TBasisSet<double> const*, IntegralEngine<double> const*) [459]
                0.00    0.00       1/1           BasisSetImplementation::GetNumFunctions() const [511]
                0.00    0.00       1/1           PolarizedGaussianIE1::PolarizedGaussianIE1(std::vector<BasisFunctionBlock const*, std::allocator<BasisFunctionBlock const*> > const&, Vector<double> const&) [432]
                0.00    0.00       1/1           HeapDB<double>::Insert(IntegralEngine1<double> const*) [458]
                0.00    0.00       1/1           TBasisSetImplementation<double>::Insert(IntegralEngine1<double>*) [437]
                0.00    0.00       1/1           PolarizedGaussianIE::PolarizedGaussianIE() [430]
-----------------------------------------------
                0.00    0.00      30/30          PolarizedGaussianBS::MakeBasisFunctions() [98]
[96]     0.0    0.00    0.00      30         PolarizedGaussianBF::PolarizedGaussianBF(RadialFunction const*, Polarization const&) [96]
                0.00    0.00      10/10          ContractedGaussianRF::GetNormalization(Polarization const&) const [97]
                0.00    0.00      30/313130      UniqueID::UniqueID() [137]
                0.00    0.00      30/59805       StreamableObject::SetOutputMode(StreamableObject::Mode) [140]
                0.00    0.00      20/44          GaussianRF::GetNormalization(Polarization const&) const [235]
-----------------------------------------------
                0.00    0.00      10/10          PolarizedGaussianBF::PolarizedGaussianBF(RadialFunction const*, Polarization const&) [96]
[97]     0.0    0.00    0.00      10         ContractedGaussianRF::GetNormalization(Polarization const&) const [97]
                0.00    0.00      10/166         ContractedGaussianRF::Get2CenterIntegrals(RadialFunction::Types2C, BasisFunctionBlockPair&, SMatrix<double>&, Cluster const*, double) const <cycle 1> [201]
                0.00    0.00      10/22          BasisFunctionBlock::~BasisFunctionBlock() [100]
                0.00    0.00      10/478211      PMStreamableObject::~PMStreamableObject() [50]
                0.00    0.00      10/10          ContractedGaussianRF::ContractedGaussianRF(ContractedGaussianRF const&) [289]
                0.00    0.00      10/22          BasisFunctionBlock::BasisFunctionBlock(RadialFunction*, long) [257]
                0.00    0.00      10/64          SMatrix<double>::SMatrix(VecLimits const&, VecLimits const&) [220]
                0.00    0.00      10/42          void std::vector<Polarization, std::allocator<Polarization> >::_M_realloc_insert<Polarization const&>(__gnu_cxx::__normal_iterator<Polarization*, std::vector<Polarization, std::allocator<Polarization> > >, Polarization const&) [237]
-----------------------------------------------
                0.00    0.00       1/1           PolarizedGaussianBS::PolarizedGaussianBS(LinearAlgebraParams const&, IntegralDataBase<double>*, RadialFunctionReader*, Cluster const*, Mesh*) [95]
[98]     0.0    0.00    0.00       1         PolarizedGaussianBS::MakeBasisFunctions() [98]
                0.00    0.00      30/30          PolarizedGaussianBF::PolarizedGaussianBF(RadialFunction const*, Polarization const&) [96]
                0.00    0.00      30/30          BasisSetImplementation::Insert(BasisFunction*) [251]
                0.00    0.00       1/1           BasisSetImplementation::EmptyBasisFunctions() [434]
-----------------------------------------------
                0.00    0.00    1293/1293        HeapDB<double>::~HeapDB() [89]
[99]     0.0    0.00    0.00    1293         MatrixList<double>::~MatrixList() [99]
                0.00    0.00    1293/478211      PMStreamableObject::~PMStreamableObject() [50]
                0.00    0.00    1293/1293        MatrixList<double>::~MatrixList() [176]
-----------------------------------------------
                0.00    0.00      10/22          ContractedGaussianRF::GetNormalization(Polarization const&) const [97]
                0.00    0.00      12/22          BasisFunctionBlock::~BasisFunctionBlock() [105]
[100]    0.0    0.00    0.00      22         BasisFunctionBlock::~BasisFunctionBlock() [100]
                0.00    0.00      16/16          ContractedGaussianRF::~ContractedGaussianRF() [101]
                0.00    0.00       6/70          GaussianRF::~GaussianRF() [104]
-----------------------------------------------
                0.00    0.00      16/16          BasisFunctionBlock::~BasisFunctionBlock() [100]
[101]    0.0    0.00    0.00      16         ContractedGaussianRF::~ContractedGaussianRF() [101]
                0.00    0.00      64/70          GaussianRF::~GaussianRF() [104]
                0.00    0.00      16/313179      UniqueID::~UniqueID() [36]
                0.00    0.00      16/478211      PMStreamableObject::~PMStreamableObject() [50]
                0.00    0.00      16/86          RadialFunctionImplementation::~RadialFunctionImplementation() [215]
-----------------------------------------------
                0.00    0.00       7/7           IrrepWaveFunction::DoSCFIteration(Hamiltonian&) [15]
[102]    0.0    0.00    0.00       7         virtual thunk to TOrbitalGroupImplementation<double>::~TOrbitalGroupImplementation() [102]
                0.00    0.00     210/210         virtual thunk to TOrbitalImplementation<double>::~TOrbitalImplementation() [103]
                0.00    0.00      14/478211      PMStreamableObject::~PMStreamableObject() [50]
-----------------------------------------------
                0.00    0.00     210/210         virtual thunk to TOrbitalGroupImplementation<double>::~TOrbitalGroupImplementation() [102]
[103]    0.0    0.00    0.00     210         virtual thunk to TOrbitalImplementation<double>::~TOrbitalImplementation() [103]
                0.00    0.00     630/478211      PMStreamableObject::~PMStreamableObject() [50]
-----------------------------------------------
                0.00    0.00       6/70          BasisFunctionBlock::~BasisFunctionBlock() [100]
                0.00    0.00      64/70          ContractedGaussianRF::~ContractedGaussianRF() [101]
[104]    0.0    0.00    0.00      70         GaussianRF::~GaussianRF() [104]
                0.00    0.00      70/313179      UniqueID::~UniqueID() [36]
                0.00    0.00      70/478211      PMStreamableObject::~PMStreamableObject() [50]
                0.00    0.00      70/86          RadialFunctionImplementation::~RadialFunctionImplementation() [215]
-----------------------------------------------
                0.00    0.00      12/12          virtual thunk to PolarizedGaussianBS::~PolarizedGaussianBS() [88]
[105]    0.0    0.00    0.00      12         BasisFunctionBlock::~BasisFunctionBlock() [105]
                0.00    0.00      12/22          BasisFunctionBlock::~BasisFunctionBlock() [100]
                0.00    0.00      12/478211      PMStreamableObject::~PMStreamableObject() [50]
-----------------------------------------------
                0.00    0.00       1/1           virtual thunk to PolarizedGaussianBS::~PolarizedGaussianBS() [88]
[106]    0.0    0.00    0.00       1         BasisSetImplementation::~BasisSetImplementation() [106]
                0.00    0.00      30/30          virtual thunk to PolarizedGaussianBF::~PolarizedGaussianBF() [107]
                0.00    0.00       1/1           UnitSymmetryQN::~UnitSymmetryQN() [119]
-----------------------------------------------
                0.00    0.00      30/30          BasisSetImplementation::~BasisSetImplementation() [106]
[107]    0.0    0.00    0.00      30         virtual thunk to PolarizedGaussianBF::~PolarizedGaussianBF() [107]
                0.00    0.00      30/313179      UniqueID::~UniqueID() [36]
                0.00    0.00      30/478211      PMStreamableObject::~PMStreamableObject() [50]
-----------------------------------------------
                0.00    0.00      10/10          HamiltonianTermImplementation::BuildHamiltonian(BasisSet const*, Spin const&) const [3]
[108]    0.0    0.00    0.00      10         virtual thunk to HamiltonianTermImplementation::Read(std::istream&) [108]
                0.00    0.00       5/11116       SMatrix<double>::SMatrix() [52]
                0.00    0.00       5/5           std::_Rb_tree<HamiltonianTermImplementation::CacheIndex, std::pair<HamiltonianTermImplementation::CacheIndex const, bool>, std::_Select1st<std::pair<HamiltonianTermImplementation::CacheIndex const, bool> >, std::less<HamiltonianTermImplementation::CacheIndex>, std::allocator<std::pair<HamiltonianTermImplementation::CacheIndex const, bool> > >::_M_get_insert_unique_pos(HamiltonianTermImplementation::CacheIndex const&) [371]
                0.00    0.00       5/5           std::_Rb_tree<HamiltonianTermImplementation::CacheIndex, std::pair<HamiltonianTermImplementation::CacheIndex const, bool>, std::_Select1st<std::pair<HamiltonianTermImplementation::CacheIndex const, bool> >, std::less<HamiltonianTermImplementation::CacheIndex>, std::allocator<std::pair<HamiltonianTermImplementation::CacheIndex const, bool> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<HamiltonianTermImplementation::CacheIndex const, bool> >, HamiltonianTermImplementation::CacheIndex const&) [372]
                0.00    0.00       5/5           std::_Rb_tree<HamiltonianTermImplementation::CacheIndex, std::pair<HamiltonianTermImplementation::CacheIndex const, SMatrix<double> >, std::_Select1st<std::pair<HamiltonianTermImplementation::CacheIndex const, SMatrix<double> > >, std::less<HamiltonianTermImplementation::CacheIndex>, std::allocator<std::pair<HamiltonianTermImplementation::CacheIndex const, SMatrix<double> > > >::_M_get_insert_unique_pos(HamiltonianTermImplementation::CacheIndex const&) [369]
                0.00    0.00       5/5           std::_Rb_tree<HamiltonianTermImplementation::CacheIndex, std::pair<HamiltonianTermImplementation::CacheIndex const, SMatrix<double> >, std::_Select1st<std::pair<HamiltonianTermImplementation::CacheIndex const, SMatrix<double> > >, std::less<HamiltonianTermImplementation::CacheIndex>, std::allocator<std::pair<HamiltonianTermImplementation::CacheIndex const, SMatrix<double> > > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<HamiltonianTermImplementation::CacheIndex const, SMatrix<double> > >, HamiltonianTermImplementation::CacheIndex const&) [370]
-----------------------------------------------
                0.00    0.00       8/32          ExactVee::GetEnergy(TotalEnergy&) const [34]
                0.00    0.00       8/32          ExactVen::GetEnergy(TotalEnergy&) const [35]
                0.00    0.00       8/32          HartreeFockVxc::GetEnergy(TotalEnergy&) const [32]
                0.00    0.00       8/32          Kinetic::GetEnergy(TotalEnergy&) const [33]
[109]    0.0    0.00    0.00      32         CompositeCD::GetEnergy(HamiltonianTerm const*) const [109]
                0.00    0.00      32/32          ExactIrrepCD<double>::GetEnergy(HamiltonianTerm const*) const [110]
-----------------------------------------------
                0.00    0.00      32/32          CompositeCD::GetEnergy(HamiltonianTerm const*) const [109]
[110]    0.0    0.00    0.00      32         ExactIrrepCD<double>::GetEnergy(HamiltonianTerm const*) const [110]
                0.00    0.00      32/32          HamiltonianTermImplementation::GetCachedMatrix(BasisSet const*, Spin const&) const [111]
                0.00    0.00      32/32          double Sum<double, Xpr<double, XprBinary<double, double, double, Ref<double, Indexable<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2>, (Shape)2>, Ref<double, Indexable<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2>, (Shape)2>, (Shape)2>, (Store)1, (Data)0, (Shape)2>, (Data)1>(Indexable<double, Xpr<double, XprBinary<double, double, double, Ref<double, Indexable<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2>, (Shape)2>, Ref<double, Indexable<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2>, (Shape)2>, (Shape)2>, (Store)1, (Data)0, (Shape)2>, (Store)1, (Data)1, (Shape)2> const&) [247]
